TIME: 0.000, TIME STEP: 0.001, STEADY TIME: 0.000, FINAL TIME: 0.010, NUMBER OF PARTICLES : 2021, LINEAR SIZE (L) = 126.00, SELF-VELOCITY (V0): 1.00
SET PARAMETERS: PHI = 0.10, Pe = 1.00, TAU = 1.0, SAMPLE = 0
X           Y        X_VIRTUAL     Y_VIRTUAL       VX         VY         THETA
67.388198  68.814380   67.388198   68.814380    -28.434947    -2.497882    3.500117 
31.430839  64.300454   31.430839   64.300454    0.997468    0.071118    0.071178 
25.927850  10.562510   25.927850   10.562510    -0.111401    -0.993776    4.600757 
90.583810  33.127738   90.583810   33.127738    -1.333941    1.986705    4.860313 
28.806998  82.466771   28.806998   82.466771    26.484736    -8.545764    4.760011 
109.328130  95.722894   109.328130   95.722894    -1.799847    1.085122    1.243493 
60.424316  119.767134   60.424316   119.767134    28.053107    6.995378    0.337269 
86.153563  96.538544   86.153563   96.538544    0.035365    -0.999374    4.747761 
39.239619  80.451447   39.239619   80.451447    -0.214026    0.976828    1.786491 
82.512643  42.733058   82.512643   42.733058    -0.562056    -0.827099    4.115520 
81.438564  95.977137   81.438564   95.977137    -0.857884    0.513843    2.601934 
71.836626  89.630754   71.836626   89.630754    8.599008    2.340639    1.718484 
112.298748  12.506273   112.298748   12.506273    -6.614104    6.978380    2.399803 
124.310827  0.628039   124.310827   0.628039    0.628285    -0.777984    5.391735 
44.842517  44.461358   44.842517   44.461358    5.995417    26.268928    4.091151 
114.566189  67.858619   114.566189   67.858619    0.242758    -0.970087    4.957597 
106.380648  52.448319   106.380648   52.448319    0.858932    -0.512090    5.745568 
89.357448  101.635091   89.357448   101.635091    -18.860141    13.390309    1.620013 
29.963487  76.798666   29.963487   76.798666    -10.983819    8.566516    1.206695 
70.321313  102.369783   70.321313   102.369783    0.952142    0.305655    0.310626 
123.979632  105.599575   123.979632   105.599575    -0.210597    -0.977573    4.500204 
122.313007  77.037260   122.313007   77.037260    3.116345    4.901673    1.712155 
96.569709  25.125630   96.569709   25.125630    3.091148    -2.447279    5.260121 
28.434156  78.175697   28.434156   78.175697    -0.398615    0.917118    1.980803 
77.497578  60.104466   77.497578   60.104466    -20.710117    -15.818265    0.142762 
82.351933  108.770263   82.351933   108.770263    0.339163    -0.940728    5.058416 
2.407534  37.170193   2.407534   37.170193    0.483494    0.875348    1.066154 
12.978718  115.562604   12.978718   115.562604    9.610448    -2.110110    1.418914 
26.028048  47.673646   26.028048   47.673646    0.410463    -0.911877    5.135351 
75.421297  33.267458   75.421297   33.267458    0.996097    -0.088271    6.194800 
111.067674  49.468241   111.067674   49.468241    0.978546    -0.206028    6.075671 
92.991275  81.301018   92.991275   81.301018    -0.314689    0.949195    1.890925 
75.428196  122.387853   75.428196   122.387853    -0.994318    0.106447    3.034943 
71.547534  109.302057   71.547534   109.302057    -6.852800    4.976804    0.293196 
6.681376  114.573819   6.681376   114.573819    -0.683267    -0.730169    3.960162 
101.398680  14.564243   101.398680   14.564243    -0.833208    0.552959    2.555681 
34.660049  20.022417   34.660049   20.022417    0.410026    0.912074    1.148314 
24.400551  115.104544   24.400551   115.104544    -0.727357    -0.686259    3.897926 
117.080367  73.445065   117.080367   73.445065    6.749815    14.193542    3.462692 
80.312705  43.824504   80.312705   43.824504    0.778840    0.627222    0.677982 
111.036462  34.282031   111.036462   34.282031    0.280889    0.799230    1.247591 
96.753678  64.114458   96.753678   64.114458    -1.174676    -12.146936    0.795077 
21.239860  23.634166   21.239860   23.634166    -7.293846    2.679708    3.724829 
93.302015  76.490579   93.302015   76.490579    -1.213050    -4.025563    6.147820 
70.449830  59.276095   70.449830   59.276095    0.846834    -0.531858    5.722392 
120.331153  83.216404   120.331153   83.216404    -0.776033    0.630692    2.459147 
38.422305  40.905795   38.422305   40.905795    -0.339631    0.940559    1.917321 
116.395978  52.268893   116.395978   52.268893    0.488783    0.872405    1.060102 
30.491348  74.629848   30.491348   74.629848    -11.276323    0.135783    0.395103 
45.590619  117.284939   45.590619   117.284939    0.811730    -0.584034    5.659496 
104.802414  17.788798   104.802414   17.788798    -0.366834    -0.930287    4.336786 
14.713720  88.667714   14.713720   88.667714    29.005300    -7.639021    2.347961 
105.677275  33.538707   105.677275   33.538707    -0.273615    -0.961839    4.435239 
49.030507  17.652332   49.030507   17.652332    -1.370333    -3.687589    2.504419 
84.693975  78.865235   84.693975   78.865235    -0.349741    -0.936846    4.355094 
31.445318  39.377310   31.445318   39.377310    -0.276887    -0.960902    4.431836 
5.447581  57.566499   5.447581   57.566499    0.980237    -0.197829    6.084043 
19.274818  83.219476   19.274818   83.219476    0.682591    0.730801    0.819495 
16.844709  53.094620   16.844709   53.094620    0.779349    0.626590    0.677170 
22.512160  77.137049   22.512160   77.137049    -0.683960    0.729519    2.323974 
25.465761  102.054978   25.465761   102.054978    0.985214    -0.171329    6.111007 
28.330223  41.084907   28.330223   41.084907    0.413797    -0.910369    5.139010 
42.116633  119.314042   42.116633   119.314042    0.990404    0.138200    0.138644 
50.430617  12.725192   50.430617   12.725192    -0.552328    -0.833627    4.127235 
50.263464  103.329841   50.263464   103.329841    0.591898    0.806013    0.937384 
120.816678  28.020723   120.816678   28.020723    -4.448436    13.213152    5.239590 
70.247319  72.336210   70.247319   72.336210    0.999545    0.030149    0.030154 
8.368226  41.325011   8.368226   41.325011    30.918118    -23.468374    0.286793 
50.033578  28.191661   50.033578   28.191661    -0.988812    0.149166    2.991868 
86.887545  44.183380   86.887545   44.183380    0.671501    -0.741004    5.448622 
16.349356  114.360532   16.349356   114.360532    -0.648784    -0.760973    4.006404 
56.607595  60.453890   56.607595   60.453890    2.808937    -1.970330    2.668500 
101.234358  27.257218   101.234358   27.257218    -0.352516    0.935806    1.931055 
97.695392  82.755196   97.695392   82.755196    2.192300    -9.336112    1.753421 
88.251267  19.870452   88.251267   19.870452    9.688285    8.190742    1.058410 
101.045646  64.310542   101.045646   64.310542    0.924085    -0.382187    5.891024 
41.833363  41.427263   41.833363   41.427263    -0.118533    0.992950    1.689609 
61.975455  27.311781   61.975455   27.311781    -0.434681    0.900584    2.020481 
52.294281  79.178854   52.294281   79.178854    -14.413363    23.060833    5.405080 
45.794270  48.979804   45.794270   48.979804    -0.667420    -0.744682    3.981651 
25.631191  81.887851   25.631191   81.887851    -0.968525    -0.248917    3.393155 
4.779589  77.720304   4.779589   77.720304    0.523606    -0.851960    5.263467 
61.531820  59.365473   61.531820   59.365473    1.562117    -10.897216    1.992584 
105.106532  9.524074   105.106532   9.524074    -0.472028    -0.881584    4.220800 
113.380930  91.569499   113.380930   91.569499    -2.402493    3.783607    3.511950 
36.372411  17.848915   36.372411   17.848915    -0.737537    -0.675306    3.882973 
44.926389  96.654075   44.926389   96.654075    -0.576453    0.817131    2.185177 
100.000944  51.704300   100.000944   51.704300    0.993092    -0.117342    6.165573 
113.319944  121.610901   113.319944   121.610901    0.415967    0.909380    1.141791 
66.629699  31.564759   66.629699   31.564759    -0.786187    -0.617989    3.807775 
78.999223  49.215675   78.999223   49.215675    0.910862    0.412710    0.425427 
61.411946  60.079029   61.411946   60.079029    -2.936823    11.548481    3.405747 
109.734717  105.511793   109.734717   105.511793    0.998767    0.049638    0.049659 
103.338942  92.866290   103.338942   92.866290    0.963069    -0.269254    6.010567 
94.971913  116.683772   94.971913   116.683772    0.905168    0.425054    0.439021 
121.072459  124.461659   121.072459   124.461659    -9.975824    13.964763    6.073156 
82.532526  24.412696   82.532526   24.412696    -0.990752    -0.135688    3.277700 
29.991735  90.448020   29.991735   90.448020    0.318879    0.947795    1.246250 
9.531691  65.760699   9.531691   65.760699    -0.285448    0.958394    1.860270 
43.077624  23.981323   43.077624   23.981323    -14.465158    6.890026    4.965596 
33.174084  75.535317   33.174084   75.535317    -0.888935    0.458033    2.665812 
33.538261  35.733389   33.538261   35.733389    2.171251    -3.201630    4.633075 
121.377549  21.218849   121.377549   21.218849    0.000101    1.000000    1.570695 
119.196307  10.148257   119.196307   10.148257    -0.817284    -0.576235    3.755707 
123.460414  107.015817   123.460414   107.015817    15.784566    6.391230    3.323497 
90.813785  114.735906   90.813785   114.735906    -0.631716    -0.775200    4.028624 
28.763912  71.905806   28.763912   71.905806    -3.875077    0.351358    -0.020466 
118.550366  106.450257   118.550366   106.450257    -0.666502    -5.290921    4.697641 
45.472991  94.224058   45.472991   94.224058    -6.401793    2.683607    4.134795 
90.705803  1.210035   90.705803   1.210035    -0.257572    -0.966259    4.451880 
22.376146  118.291644   22.376146   118.291644    0.245328    0.969440    1.322939 
37.981287  42.639543   37.981287   42.639543    -0.209386    0.977833    1.781743 
91.879049  41.791238   91.879049   41.791238    0.943358    -0.331775    5.945001 
24.179915  97.110605   24.179915   97.110605    -3.900848    4.613900    2.281929 
27.269458  59.822110   27.269458   59.822110    0.705180    -11.753830    2.400558 
40.477546  85.085051   40.477546   85.085051    -0.974590    0.223996    2.915680 
50.358208  1.033393   50.358208   1.033393    -0.354282    -0.935139    4.350243 
123.885271  66.050462   123.885271   66.050462    11.037799    7.953976    0.226919 
43.704027  86.598491   43.704027   86.598491    1.188385    -19.477459    5.141517 
93.498467  20.808927   93.498467   20.808927    0.981798    0.189928    0.191088 
119.146097  64.914422   119.146097   64.914422    -0.770692    0.637208    2.450723 
96.854077  64.808484   96.854077   64.808484    1.838464    13.860189    1.607246 
41.583596  59.705387   41.583596   59.705387    -0.920799    0.390038    2.740920 
86.457530  73.024310   86.457530   73.024310    27.262511    -22.272520    5.681530 
112.057140  24.762601   112.057140   24.762601    0.143735    0.989616    1.426561 
20.990647  49.733096   20.990647   49.733096    -0.935199    0.354122    2.779618 
51.594693  123.628786   51.594693   123.628786    0.999803    -0.019839    6.263345 
90.416860  24.350137   90.416860   24.350137    -17.265983    9.341999    3.746363 
28.338061  28.154292   28.338061   28.154292    0.478719    -0.877968    5.211584 
114.446915  10.034207   114.446915   10.034207    0.200784    0.979635    1.368638 
122.942736  110.329778   122.942736   110.329778    10.111332    -7.250844    3.239015 
8.265199  125.764157   8.265199   125.764157    -0.514414    -0.857542    4.172064 
73.047096  9.020306   73.047096   9.020306    -0.157313    -0.987549    4.554420 
103.997840  36.231189   103.997840   36.231189    0.804850    -0.593478    5.647812 
26.917656  105.341445   26.917656   105.341445    -0.983920    -0.178609    3.321165 
119.167972  84.313309   119.167972   84.313309    3.024998    0.239863    5.610085 
108.592372  81.139496   108.592372   81.139496    0.224772    0.974411    1.344087 
24.811801  27.514777   24.811801   27.514777    -0.882295    0.470697    2.651512 
107.829635  106.444503   107.829635   106.444503    -0.184979    0.982742    1.756847 
9.796373  13.809917   9.796373   13.809917    26.479931    4.111541    3.639271 
26.649883  110.453713   26.649883   110.453713    0.793547    0.608509    0.654181 
72.505515  14.496181   72.505515   14.496181    0.467468    0.884010    1.084372 
72.832137  53.308857   72.832137   53.308857    0.966970    0.254888    0.257732 
58.901396  10.472802   58.901396   10.472802    0.999999    0.001621    0.001621 
72.941476  100.976546   72.941476   100.976546    0.913589    0.406638    0.418771 
27.444115  106.532538   27.444115   106.532538    5.283684    -1.494130    0.856753 
20.907453  7.567072   20.907453   7.567072    0.879461    -0.475971    5.787118 
108.486559  59.810300   108.486559   59.810300    -0.269383    -0.963033    4.439637 
53.071778  101.219545   53.071778   101.219545    6.633634    -26.998130    2.698377 
40.570281  31.692966   40.570281   31.692966    -0.826348    -0.563160    3.739797 
43.614135  23.695679   43.614135   23.695679    7.828717    -4.162546    0.465678 
63.384049  5.737317   63.384049   5.737317    -0.530202    -0.847871    4.153550 
100.066942  125.463500   100.066942   125.463500    -0.393104    -0.919494    4.308384 
34.458210  69.955070   34.458210   69.955070    15.406690    -18.258484    3.412686 
70.348682  74.492512   70.348682   74.492512    -6.195281    9.704178    3.069392 
121.035017  27.402419   121.035017   27.402419    5.868631    -13.678666    0.410105 
61.807695  17.211633   61.807695   17.211633    -0.375218    -28.389446    2.864127 
48.306882  11.566629   48.306882   11.566629    -0.332984    -0.942933    4.372923 
4.965873  98.523091   4.965873   98.523091    -3.283690    11.823919    2.410341 
38.357256  117.586349   38.357256   117.586349    0.163256    -0.986584    4.876379 
16.046635  77.587352   16.046635   77.587352    14.401415    22.723703    1.814557 
31.210632  74.644200   31.210632   74.644200    13.198052    0.298655    0.049555 
52.981763  101.553253   52.981763   101.553253    -6.826243    28.130402    0.780206 
42.931134  19.589938   42.931134   19.589938    -0.256528    0.966537    1.830225 
5.789475  71.972852   5.789475   71.972852    0.523930    0.851761    1.019338 
115.501190  3.941804   115.501190   3.941804    0.980681    -0.195616    6.086300 
102.149362  2.854040   102.149362   2.854040    -0.592244    -0.805758    4.078548 
44.341933  23.391814   44.341933   23.391814    7.259877    -4.100371    4.164845 
22.418184  121.079410   22.418184   121.079410    0.827987    -5.531075    3.936141 
110.338497  5.694217   110.338497   5.694217    -0.772800    -0.634649    3.829147 
82.737398  70.074665   82.737398   70.074665    -0.058108    0.998310    1.628937 
106.480519  118.654972   106.480519   118.654972    0.863126    -0.504989    5.753816 
40.444747  19.774843   40.444747   19.774843    0.486968    0.873420    1.062181 
17.830180  43.728875   17.830180   43.728875    0.962463    -0.271414    6.008324 
105.144247  51.314224   105.144247   51.314224    -5.526473    -12.528162    1.522005 
76.164302  42.501816   76.164302   42.501816    0.385883    0.922548    1.174632 
68.635202  82.219073   68.635202   82.219073    -0.999966    -0.008229    3.149821 
17.625176  75.758731   17.625176   75.758731    -0.559774    0.828645    2.164910 
81.550771  37.218737   81.550771   37.218737    0.574263    -0.818671    5.324092 
32.892160  36.397401   32.892160   36.397401    14.131559    16.114839    3.275973 
25.185204  63.283389   25.185204   63.283389    -13.332476    16.658768    5.346824 
115.783486  56.898401   115.783486   56.898401    -0.833135    -0.553069    3.727636 
7.262044  56.549706   7.262044   56.549706    0.386911    0.922117    1.173517 
12.246806  115.801507   12.246806   115.801507    -8.469143    2.957573    6.141688 
72.203167  108.883789   72.203167   108.883789    -13.376908    -15.851152    2.464099 
53.909914  109.329187   53.909914   109.329187    15.466586    24.985229    0.640043 
49.148447  18.544775   49.148447   18.544775    -0.418198    4.456492    2.966727 
90.601419  85.929619   90.601419   85.929619    -0.993422    -0.114508    3.256352 
120.291488  32.454865   120.291488   32.454865    -0.906192    -0.422866    3.578198 
33.957902  72.839362   33.957902   72.839362    0.990168    -0.139881    6.142845 
44.759304  44.113666   44.759304   44.113666    -5.643401    -26.724966    0.365183 
123.430911  32.026018   123.430911   32.026018    0.871908    0.489669    0.511710 
55.756967  125.790124   55.756967   125.790124    -0.650642    0.759384    2.279226 
60.228138  2.292172   60.228138   2.292172    0.408945    -0.912559    5.133687 
125.854982  36.842246   125.854982   36.842246    -0.994795    0.101893    3.039522 
55.845993  86.255583   55.845993   86.255583    0.828562    -0.559897    5.688924 
47.549876  66.013382   47.549876   66.013382    -0.492994    -0.870033    4.196861 
51.997609  17.306433   51.997609   17.306433    -5.487674    9.423995    3.670860 
76.895759  28.602414   76.895759   28.602414    -0.393974    -0.919122    4.307438 
13.896551  114.525811   13.896551   114.525811    0.566873    -0.823805    5.315095 
114.964301  65.161351   114.964301   65.161351    0.994267    -0.106922    6.176058 
125.337190  48.615315   125.337190   48.615315    -0.375649    2.214386    5.693528 
94.806869  43.737050   94.806869   43.737050    -0.825599    -0.564257    3.741126 
109.567291  121.586798   109.567291   121.586798    -1.841632    25.021686    5.061255 
113.003504  82.298164   113.003504   82.298164    -17.060501    -16.413516    0.676038 
110.276039  95.659608   110.276039   95.659608    1.257843    -0.642566    3.670229 
5.697424  31.889010   5.697424   31.889010    -0.294357    0.955696    1.869579 
71.017312  17.278459   71.017312   17.278459    3.459285    -1.195203    1.073786 
44.665892  58.909519   44.665892   58.909519    -0.751239    -0.660030    3.862451 
17.191329  70.027286   17.191329   70.027286    30.560848    -20.746838    0.455119 
94.269706  85.995313   94.269706   85.995313    -0.964124    0.265452    2.872920 
110.866477  69.803136   110.866477   69.803136    -0.985898    -0.167345    3.309729 
30.588524  122.263138   30.588524   122.263138    0.563256    -0.826283    5.310710 
18.870569  50.732625   18.870569   50.732625    1.522864    -10.393726    4.763397 
37.157374  94.759804   37.157374   94.759804    0.725057    -0.688689    5.523506 
108.226513  10.226084   108.226513   10.226084    0.671348    -0.741142    5.448415 
75.086547  96.486491   75.086547   96.486491    -0.624881    0.780720    2.245776 
110.691992  71.546275   110.691992   71.546275    0.698186    0.715916    0.797936 
115.494151  111.738891   115.494151   111.738891    -2.768167    12.503031    5.696902 
42.066734  70.939088   42.066734   70.939088    0.985914    -0.167252    6.115144 
36.645368  26.118190   36.645368   26.118190    -0.305187    0.952292    1.880931 
36.661617  110.425936   36.661617   110.425936    -3.070212    6.505595    2.381960 
26.173061  44.502237   26.173061   44.502237    5.135838    2.081730    0.704140 
50.789274  95.555211   50.789274   95.555211    0.572692    0.819770    0.961010 
74.701501  71.663568   74.701501   71.663568    0.164103    0.986443    1.405948 
65.176632  120.422712   65.176632   120.422712    0.413130    -0.910672    5.138277 
88.557382  98.668900   88.557382   98.668900    -23.036636    -5.060374    2.466813 
31.304845  81.592863   31.304845   81.592863    -0.995295    -0.096896    3.238640 
112.692348  118.068224   112.692348   118.068224    -11.021470    8.723118    2.718279 
88.796137  84.481440   88.796137   84.481440    0.443162    0.896442    1.111673 
26.294197  114.935259   26.294197   114.935259    0.922844    0.385174    0.395396 
66.808061  122.491099   66.808061   122.491099    19.946371    25.166525    3.456931 
5.056519  3.727924   5.056519   3.727924    -0.751985    -0.659180    3.861321 
37.964811  74.818882   37.964811   74.818882    0.777931    -0.628350    5.603755 
14.119204  76.082047   14.119204   76.082047    -1.708352    -30.223986    3.898879 
107.216848  116.121746   107.216848   116.121746    0.960624    -0.277853    6.001627 
95.417433  125.581752   95.417433   125.581752    -2.052155    7.914699    0.757883 
28.954519  18.907886   28.954519   18.907886    -0.282680    0.959214    1.857383 
31.037641  118.347382   31.037641   118.347382    3.823999    -7.423019    6.260247 
80.306974  30.211111   80.306974   30.211111    -0.442791    -0.896625    4.253680 
88.628202  53.920817   88.628202   53.920817    -0.804845    -0.593485    3.776975 
49.519391  79.169440   49.519391   79.169440    0.920130    0.391614    0.402385 
6.152474  9.208405   6.152474   9.208405    -2.220407    9.021492    6.204622 
41.698693  96.687321   41.698693   96.687321    -0.171204    -20.123957    3.436811 
95.963915  103.377822   95.963915   103.377822    0.120301    0.992737    1.450203 
52.925553  113.389654   52.925553   113.389654    -0.542429    -0.840102    4.139063 
110.395167  99.446987   110.395167   99.446987    -0.579674    -0.814849    4.094061 
31.581762  79.667024   31.581762   79.667024    -1.027090    -0.866279    4.459630 
67.381804  9.742076   67.381804   9.742076    0.480274    -0.877119    5.213356 
2.379452  24.808699   2.379452   24.808699    -18.792404    10.448889    3.413222 
121.778784  33.992273   121.778784   33.992273    -0.162241    -0.986751    4.549427 
54.861872  11.010865   54.861872   11.010865    -0.272651    -0.139628    2.957658 
76.849993  94.038417   76.849993   94.038417    0.690019    -0.723792    5.473904 
89.814531  44.390946   89.814531   44.390946    0.514379    0.857563    1.030513 
114.901751  107.061250   114.901751   107.061250    0.585551    0.810635    0.945236 
50.498784  6.593988   50.498784   6.593988    0.311264    0.950323    1.254273 
63.104487  68.147236   63.104487   68.147236    -0.607099    0.794626    2.223202 
102.354906  17.817542   102.354906   17.817542    2.255273    0.359302    2.525006 
95.175226  30.792786   95.175226   30.792786    -0.278333    0.960485    1.852855 
10.662819  123.198487   10.662819   123.198487    -0.526114    0.850414    2.124821 
22.418107  91.304228   22.418107   91.304228    0.740802    -0.671724    5.546652 
115.567280  95.269934   115.567280   95.269934    0.301573    0.953443    1.264454 
36.882805  52.313686   36.882805   52.313686    0.989737    0.142900    0.143391 
58.858761  122.859595   58.858761   122.859595    -0.824784    -0.565448    3.742569 
64.784633  67.518431   64.784633   67.518431    0.440032    -0.897982    5.168024 
120.102650  66.406074   120.102650   66.406074    7.540673    -19.653007    3.567896 
72.332595  50.961856   72.332595   50.961856    0.871859    0.489756    0.511810 
118.963508  74.680839   118.963508   74.680839    0.559703    0.828693    0.976769 
77.017556  55.583571   77.017556   55.583571    0.192027    0.981390    1.377569 
21.587390  9.137620   21.587390   9.137620    0.239772    -0.970829    4.954520 
47.892429  107.388294   47.892429   107.388294    0.997399    0.072079    0.072142 
79.526573  125.407624   79.526573   125.407624    0.002127    -0.999998    4.714516 
115.269606  59.874748   115.269606   59.874748    0.942869    -0.333165    5.943527 
99.790597  59.472639   99.790597   59.472639    -0.725875    -0.687827    3.900084 
117.660006  91.987148   117.660006   91.987148    -0.394520    0.918887    1.976342 
45.352905  10.815381   45.352905   10.815381    0.975504    -0.219980    6.061392 
116.591791  84.102596   116.591791   84.102596    -0.364114    0.931354    1.943478 
25.487826  62.902997   25.487826   62.902997    13.984708    -18.462403    4.771934 
101.382044  6.147991   101.382044   6.147991    -0.999738    0.022875    3.118716 
36.704532  88.457129   36.704532   88.457129    0.217464    0.976068    1.351581 
75.355941  110.720228   75.355941   110.720228    0.875729    0.482803    0.503852 
22.834862  73.659634   22.834862   73.659634    -0.990722    -0.135902    3.277916 
100.936538  109.103489   100.936538   109.103489    -0.985476    -0.169816    3.312236 
32.362329  124.971242   32.362329   124.971242    -0.508059    -0.861322    4.179459 
86.863803  84.812464   86.863803   84.812464    0.805247    -0.592939    5.648481 
47.265602  4.848368   47.265602   4.848368    -0.660581    0.750755    2.292389 
29.420632  125.675544   29.420632   125.675544    0.078781    0.996892    1.491933 
27.451116  52.593900   27.451116   52.593900    0.658632    -0.752465    5.431388 
16.018624  112.676817   16.018624   112.676817    5.087022    2.407159    0.038976 
95.091499  24.121513   95.091499   24.121513    0.995626    0.093432    6.376753 
98.505034  13.580446   98.505034   13.580446    -0.861950    -0.506993    3.673285 
64.475056  27.874162   64.475056   27.874162    -0.469562    -0.882899    4.223594 
36.601818  97.257537   36.601818   97.257537    -0.679974    -0.733236    3.964662 
80.937299  104.097320   80.937299   104.097320    4.985534    -14.897020    2.983374 
3.128757  86.769288   3.128757   86.769288    -0.737631    -0.675204    3.882834 
109.801730  24.799287   109.801730   24.799287    0.360404    -0.932796    5.081090 
0.953111  112.111800   0.953111   112.111800    0.788528    -0.614998    5.620801 
110.419685  64.318231   110.419685   64.318231    -0.349604    0.936897    1.927945 
74.535021  29.447142   74.535021   29.447142    0.509545    -0.860444    5.247045 
118.704292  125.945665   118.704292   125.945665    10.318525    -16.371795    3.554280 
35.576175  67.356695   35.576175   67.356695    -15.444249    16.010006    1.249839 
11.293820  106.747519   11.293820   106.747519    0.427073    -0.904217    5.153642 
84.840778  35.514444   84.840778   35.514444    0.861540    0.507690    0.532501 
21.819908  24.111000   21.819908   24.111000    9.100271    6.754826    -0.039866 
91.974633  65.811274   91.974633   65.811274    0.464593    0.885524    1.087621 
117.086306  0.111706   117.086306   0.111706    0.998534    -0.054128    6.229031 
0.277667  4.315612   0.277667   4.315612    -0.142110    -0.989851    4.569796 
50.397361  73.591327   50.397361   73.591327    -0.982075    0.188490    2.951969 
53.775668  110.208760   53.775668   110.208760    -1.001195    4.512856    2.120281 
43.081330  17.907297   43.081330   17.907297    0.232817    -0.972521    4.947362 
29.433126  99.069142   29.433126   99.069142    -1.747522    3.241487    0.392198 
12.254450  2.701108   12.254450   2.701108    -0.740038    -0.672565    3.879262 
26.651020  106.916314   26.651020   106.916314    -4.143382    1.375562    5.219218 
4.341908  35.746174   4.341908   35.746174    0.790674    0.612238    0.658888 
35.734786  33.815857   35.734786   33.815857    -10.990601    17.039356    4.398603 
66.647257  54.384197   66.647257   54.384197    -19.423923    -2.148717    3.187146 
28.874246  14.259558   28.874246   14.259558    -0.365879    0.930663    1.945373 
77.390123  89.694332   77.390123   89.694332    0.095398    -0.995439    4.807933 
67.292049  27.062855   67.292049   27.062855    0.981941    0.189185    0.190332 
95.779226  25.616199   95.779226   25.616199    -1.738745    1.038271    5.694462 
111.764398  116.391576   111.764398   116.391576    -0.885753    -0.464156    3.624275 
22.434859  35.995070   22.434859   35.995070    -0.661040    0.750351    2.293000 
104.974149  76.979868   104.974149   76.979868    -0.986153    -0.165836    3.308198 
66.312880  86.750414   66.312880   86.750414    -0.510603    -0.859816    4.176503 
8.219107  29.786962   8.219107   29.786962    -0.886427    0.462869    2.660364 
87.420562  125.461606   87.420562   125.461606    -1.228750    4.878544    5.515113 
121.384172  47.186606   121.384172   47.186606    0.464961    -0.885331    5.195980 
24.852498  113.685273   24.852498   113.685273    -0.992208    0.124589    3.016679 
114.551177  117.552922   114.551177   117.552922    0.132436    -0.991192    4.845215 
10.108272  77.202131   10.108272   77.202131    -11.357565    -31.420443    2.637823 
25.183642  122.409161   25.183642   122.409161    -0.020691    0.999786    1.591489 
95.505913  49.642290   95.505913   49.642290    -0.930392    -0.366567    3.516909 
46.999023  113.515763   46.999023   113.515763    -5.142631    -11.727442    0.951072 
76.108435  10.019209   76.108435   10.019209    -0.182432    0.983219    1.754255 
116.626737  15.773345   116.626737   15.773345    0.997471    -0.071079    6.212046 
95.990391  46.622466   95.990391   46.622466    -22.971974    -6.222270    0.265281 
91.499587  27.274801   91.499587   27.274801    -14.795072    26.380108    4.852365 
121.748461  76.356823   121.748461   76.356823    -2.962277    -4.867158    5.011800 
9.481842  42.157204   9.481842   42.157204    -12.138724    28.351290    5.260026 
38.017326  85.083534   38.017326   85.083534    11.099660    15.224706    1.934143 
109.226633  36.154307   109.226633   36.154307    -0.797176    -0.603747    3.789785 
16.963947  82.735501   16.963947   82.735501    3.022238    0.795457    5.025199 
90.321205  9.652878   90.321205   9.652878    -0.898594    -0.438780    3.595834 
4.655108  43.180624   4.655108   43.180624    0.028422    -0.999596    4.740814 
88.634980  73.857873   88.634980   73.857873    -13.018375    9.152364    5.308860 
87.114822  8.578313   87.114822   8.578313    0.589745    0.807590    0.940054 
2.630958  3.451932   2.630958   3.451932    1.003531    24.484196    4.223144 
53.794534  53.466170   53.794534   53.466170    -3.429637    6.397041    2.110566 
37.655261  84.631921   37.655261   84.631921    -11.879499    -13.384535    2.009134 
104.301776  28.430596   104.301776   28.430596    0.323994    0.946059    1.240848 
72.741785  37.880989   72.741785   37.880989    -0.960963    -0.276678    3.421928 
40.814589  55.937561   40.814589   55.937561    0.145193    0.989403    1.425088 
56.225378  11.296840   56.225378   11.296840    -0.761121    0.648609    2.435837 
55.169321  36.865238   55.169321   36.865238    -0.865151    -0.501511    3.666937 
95.017941  4.132668   95.017941   4.132668    -0.194931    0.980817    1.766984 
87.214753  65.066885   87.214753   65.066885    -0.024523    -0.999699    4.687863 
120.960621  74.187819   120.960621   74.187819    0.898962    0.438028    0.453403 
47.930374  8.311310   47.930374   8.311310    0.867500    0.497438    0.520643 
2.253967  89.425314   2.253967   89.425314    0.300675    0.953727    1.265396 
22.284318  31.389736   22.284318   31.389736    -0.753077    -0.657932    3.859663 
9.200947  106.126331   9.200947   106.126331    0.058559    -0.998284    4.770981 
54.124792  93.703505   54.124792   93.703505    -6.212315    -11.207147    4.944109 
89.068804  81.586078   89.068804   81.586078    0.326182    0.945307    1.238534 
89.486533  66.840641   89.486533   66.840641    0.836797    0.547514    0.579390 
109.502927  80.486218   109.502927   80.486218    0.923689    0.383143    0.393197 
96.203051  22.774944   96.203051   22.774944    0.851701    -0.524027    5.731613 
26.194283  37.461143   26.194283   37.461143    0.980738    -0.195328    6.086593 
6.780248  14.933329   6.780248   14.933329    -0.619296    0.785158    2.238642 
109.016990  94.656211   109.016990   94.656211    -0.791582    0.611063    2.484190 
102.454119  71.071966   102.454119   71.071966    0.997106    -0.076020    -0.076094 
38.062052  55.718985   38.062052   55.718985    -0.797756    -0.602980    3.788825 
93.093574  23.862189   93.093574   23.862189    0.534766    0.845000    1.006566 
57.297588  57.087999   57.297588   57.087999    0.443867    0.896092    1.110886 
